Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30,Channel_31,Channel_32,Channel_33,Channel_34,Channel_35,Channel_36,Channel_37,Channel_38,Channel_39,Channel_40,Channel_41,Channel_42,Channel_43,Channel_44,Channel_45,Channel_46,Channel_47,Channel_48,Channel_49,Channel_50,Channel_51,Channel_52,Channel_53,Channel_54,Channel_55,Channel_56,Channel_57,Channel_58,Channel_59,Channel_60,Channel_61,Channel_62,Channel_63,Channel_64,Channel_65,Channel_66,Channel_67,Channel_68,Channel_69,Channel_70,Channel_71,Channel_72
0.012270927429199219,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13881,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21932,344,-13025,9426,-3135,-32768,25643
0.012270927429199219,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13755,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25644
0.012270927429199219,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13693,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21958,21933,344,-13025,9426,-3135,-32768,25645
0.012270927429199219,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13873,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25646
0.012270927429199219,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13997,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25647
0.012270927429199219,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,14109,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25648
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13979,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25649
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13832,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25650
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13895,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21932,344,-13025,9426,-3135,-32768,25651
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13758,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25652
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13741,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25653
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13782,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25654
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13737,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25655
0.016201019287109375,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13721,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21958,21933,344,-13025,9426,-3135,-32768,25656
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13868,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25657
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13827,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25658
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13984,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25659
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13976,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25660
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13851,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25661
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13880,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25662
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13961,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25663
0.03808236122131348,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13908,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25664
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13821,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21933,344,-13025,9426,-3135,-32768,25665
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13819,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25666
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13854,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25667
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13852,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21933,344,-13025,9426,-3135,-32768,25668
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13841,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25669
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13786,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21932,344,-13025,9426,-3135,-32768,25670
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13764,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25671
0.03810262680053711,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13807,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25672
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13685,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25673
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13674,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21958,21934,344,-13025,9426,-3135,-32768,25674
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13826,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25675
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13792,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25676
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13818,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25677
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13834,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21933,344,-13025,9426,-3135,-32768,25678
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13905,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21956,21932,344,-13025,9426,-3135,-32768,25679
0.04887700080871582,-32768,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,-32768,32767,-32768,32767,-32768,32767,-32768,-32768,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,32767,32767,32767,32767,-32768,13805,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,-32768,32767,-32768,32767,32767,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,21957,21933,344,-13025,9426,-3135,-32768,25680
